WB_Code,Year,Population,GDP,GDP_per_capita
SUR,2001,486560.0,834279357.798165,1714.64846637242
SUR,2002,496551.0,1093574468.08511,2202.340682196
SUR,2003,506414.0,1274190311.41869,2516.10404020956
SUR,2004,513923.0,1484092538.40527,2887.7721728844
SUR,2005,519313.0,1793410397.38738,3453.42865937765
SUR,2006,524997.0,2626380435.17877,5002.65798695759
SUR,2007,531016.0,2936612021.85792,5530.17615638309
SUR,2008,537245.0,3532969034.60838,6576.08546307249
SUR,2009,543568.0,3875409836.06557,7129.5768626291
SUR,2010,549923.0,4368370997.92126,7943.60482816915
SUR,2011,556269.0,4422276621.78703,7949.88867218383
SUR,2012,562633.0,4980000000.0,8851.24050668908
SUR,2013,569020.0,5145757575.75758,9043.19281529222
SUR,2014,575373.0,5240606060.60606,9108.18905406764
SUR,2015,581627.0,5126237646.22072,8813.61705392067
SUR,2016,587757.0,3317421648.09918,5644.2061057532
SUR,2017,593713.0,3591679430.99988,6049.52128553675
SUR,2018,599513.0,3996198866.57453,6665.74180472239
SUR,2019,605768.0,4016040575.08796,6629.66775248603
SUR,2020,612317.0,2911807496.20227,4755.39221710693
SUR,2021,617896.0,3107923197.96954,5029.84838543953
SUR,2022,623164.0,3791603200.0259,6084.43876736445
SUR,2023,628886.0,3472693412.08497,5521.97602122638
SUR,2024,634431.0,4416775112.09627,6961.78955961526
SVK,1960,4068095.0,,
SVK,1961,4191667.0,,
SVK,1962,4238188.0,,
SVK,1963,4282017.0,,
SVK,1964,4327341.0,,
SVK,1965,4370983.0,,
SVK,1966,4411666.0,,
SVK,1967,4449367.0,,
SVK,1968,4483915.0,,
SVK,1969,4518607.0,,
SVK,1970,4538223.0,,
SVK,1971,4557449.0,,
SVK,1972,4596622.0,,
SVK,1973,4641445.0,,
SVK,1974,4689623.0,,
SVK,1975,4739105.0,,
SVK,1976,4789507.0,,
SVK,1977,4840501.0,,
SVK,1978,4890125.0,,
SVK,1979,4938973.0,,
SVK,1980,4979815.0,,
SVK,1981,5016105.0,,
SVK,1982,5055099.0,,
SVK,1983,5091971.0,,
SVK,1984,5127097.0,,
SVK,1985,5161768.0,,
SVK,1986,5193838.0,,
SVK,1987,5222840.0,,
SVK,1988,5250596.0,,
SVK,1989,5275942.0,,
SVK,1990,5299187.0,12915046978.1615,2437.17517010845
SVK,1991,5303294.0,14459924588.948,2726.59305498582
SVK,1992,5305016.0,15699327209.2121,2959.33644860111
SVK,1993,5325305.0,16737973764.3476,3143.10143068756
SVK,1994,5346331.0,20428139755.6056,3820.96427542658
SVK,1995,5361999.0,26180022222.2222,4882.51158238228
SVK,1996,5373361.0,28197790874.5247,5247.70081044708
SVK,1997,5383291.0,27844628979.2682,5172.41757491248
SVK,1998,5390516.0,29976207629.4888,5560.916177503
SVK,1999,5396020.0,30496272225.1337,5651.62327514236
SVK,2000,5388720.0,29215726004.7765,5421.6448441887
SVK,2001,5378867.0,30726659550.9717,5712.47802761654
SVK,2002,5376912.0,35243658398.7546,6554.62808369461
SVK,2003,5373374.0,46616149116.7411,8675.39633696465
SVK,2004,5372280.0,57215475076.2986,10650.1290097126
SVK,2005,5372807.0,62547753148.4638,11641.5410321763
SVK,2006,5373054.0,70751813442.9881,13167.8954730379
SVK,2007,5374622.0,86587749517.9724,16110.4817265237
SVK,2008,5379233.0,100830060552.902,18744.3192278346
SVK,2009,5386406.0,89342984697.5246,16586.7527805228
SVK,2010,5391428.0,91112160800.7668,16899.448680529
SVK,2011,5398384.0,99705104723.4341,18469.4354316836
SVK,2012,5407579.0,94724394278.052,17516.9691054078
SVK,2013,5413393.0,99134277850.3418,18312.7805149823
SVK,2014,5418649.0,101713075598.862,18770.9289896545
SVK,2015,5423801.0,89178548717.3324,16442.0760860018
SVK,2016,5430798.0,90347173228.6356,16636.0769133073
SVK,2017,5439232.0,95978130734.9766,17645.5298716761
SVK,2018,5446771.0,106611673364.837,19573.3717031314
SVK,2019,5454147.0,105843498304.094,19406.0589683582
SVK,2020,5458827.0,107732602896.441,19735.4858280801
SVK,2021,5447247.0,120511265913.343,22123.3342114545
SVK,2022,5431752.0,115792972358.209,21317.7943982363
SVK,2023,5426740.0,133578518423.544,24614.8734642794
SVK,2024,5422069.0,140934076532.375,25992.6748502048
SVN,1960,1584720.0,,
SVN,1961,1594131.0,,
SVN,1962,1603649.0,,
SVN,1963,1616971.0,,
SVN,1964,1632114.0,,
SVN,1965,1649160.0,,
SVN,1966,1669905.0,,
SVN,1967,1689528.0,,
SVN,1968,1704546.0,,
SVN,1969,1713874.0,,
SVN,1970,1724891.0,,
SVN,1971,1738335.0,,
SVN,1972,1752233.0,,
SVN,1973,1766697.0,,
SVN,1974,1776132.0,,
SVN,1975,1793581.0,,
SVN,1976,1820249.0,,
SVN,1977,1842377.0,,
SVN,1978,1862548.0,,
SVN,1979,1882599.0,,
SVN,1980,1901315.0,,
SVN,1981,1906531.0,,
SVN,1982,1910334.0,,
SVN,1983,1922321.0,,
SVN,1984,1932154.0,,
SVN,1985,1941641.0,,
SVN,1986,1965964.0,,
SVN,1987,1989776.0,,
SVN,1988,1995196.0,,
SVN,1989,1996351.0,,
SVN,1990,1998161.0,19832029087.1272,9925.14071044684
SVN,1991,1999429.0,14454495058.907,7229.31149788617
SVN,1992,1996498.0,14277261540.7456,7151.15243829224
SVN,1993,1991746.0,14449298371.7879,7254.58887417768
SVN,1994,1989443.0,16400767069.6294,8243.89895545106
SVN,1995,1989872.0,21367422159.3207,10738.0887611468
SVN,1996,1988628.0,21470699362.6062,10796.7399446283
SVN,1997,1985956.0,20726878751.5006,10436.7260661871
SVN,1998,1981629.0,22058635314.4836,11131.5666628231
SVN,1999,1983045.0,22609669083.7179,11401.4906790909
SVN,2000,1988925.0,20159190701.6789,10135.7219109212
SVN,2001,1992060.0,20668868706.8115,10375.6255869861
SVN,2002,1994530.0,23214593516.2095,11639.1297780477
SVN,2003,1995733.0,29360575031.8177,14711.674874253
SVN,2004,1997012.0,34156553313.4031,17103.8297783905
SVN,2005,2000474.0,35947936823.7781,17969.7095907161
SVN,2006,2006868.0,39260368837.0342,19563.005059144
SVN,2007,2018122.0,47880266542.577,23725.1596001515
SVN,2008,2021316.0,55509332322.3578,27461.9764165315
SVN,2009,2039669.0,49975540954.8465,24501.7897290425
SVN,2010,2048583.0,47793117240.9001,23329.8417691156
SVN,2011,2052843.0,51199194599.3094,24940.6284841605
SVN,2012,2057159.0,46167053954.3367,22442.1417859955
SVN,2013,2059953.0,47867056858.8892,23236.9655321695
SVN,2014,2061980.0,49514466379.6057,24013.0682060959
SVN,2015,2063531.0,42709468274.8137,20697.2748530619
SVN,2016,2065042.0,44290685824.0682,21447.8377796036
SVN,2017,2066388.0,48153200134.6613,23303.077705959
SVN,2018,2073894.0,53689067639.9176,25888.0481065655
SVN,2019,2088385.0,53909922735.545,25814.1687167572
SVN,2020,2102419.0,53384760135.1581,25392.0651093612
SVN,2021,2108079.0,61540813361.8556,29192.8401933019
SVN,2022,2112076.0,59899117741.0022,28360.3041467268
SVN,2023,2120461.0,69255264238.3855,32660.4753581346
SVN,2024,2127400.0,72972015197.3859,34301.0318686594
SWE,1960,7484656.0,15930075466.8898,2128.36441205712
SWE,1961,7519998.0,17329620584.6147,2304.47143531351
SWE,1962,7561588.0,18794066990.0612,2485.46561781218
SWE,1963,7604328.0,20342131881.5074,2675.07291656901
SWE,1964,7661354.0,22685490195.3119,2961.02884624727
SWE,1965,7733853.0,24963947414.6983,3227.87974049912
SWE,1966,7807797.0,27154716721.2854,3477.89737890027
SWE,1967,7867931.0,29474881505.9928,3746.2048797826
SWE,1968,7912273.0,31277871668.8452,3953.08297234501
SWE,1969,7968072.0,33967301561.0634,4262.92603293035
SWE,1970,8042801.0,38037226668.2131,4729.35071602705
SWE,1971,8098334.0,41506151114.9262,5125.27034757101
SWE,1972,8122300.0,48883173399.9664,6018.39052977191
SWE,1973,8136312.0,59318842992.2378,7290.6303239401
SWE,1974,8159955.0,65917634590.2599,8078.18604272449
SWE,1975,8192437.0,82765232647.753,10102.6388909372
SWE,1976,8222286.0,89232517045.8459,10852.5192441428
SWE,1977,8251540.0,94331782622.2778,11432.0214920218
SWE,1978,8275599.0,104290933495.629,12602.2217238449
SWE,1979,8293678.0,123207527699.377,14855.5957561141
SWE,1980,8310531.0,141886067003.972,17073.0446711494
SWE,1981,8320503.0,129498921475.688,15563.8332773497
SWE,1982,8325263.0,114214731798.937,13719.0538964279
SWE,1983,8329033.0,104862109663.367,12589.950077442
SWE,1984,8336605.0,109043045407.287,13080.0302290066
SWE,1985,8350386.0,113958084357.094,13647.0439039697
SWE,1986,8369829.0,150279869728.789,17954.9510185679
SWE,1987,8397804.0,182744315973.756,21760.9646490625
SWE,1988,8436489.0,206686590775.558,24499.1240758517
SWE,1989,8492964.0,217632340194.512,25625.0162127747
SWE,1990,8558835.0,261466577008.853,30549.3185706762
SWE,1991,8617375.0,273831464572.137,31776.6680192213
SWE,1992,8668067.0,283908914454.48,32753.4287003642
SWE,1993,8718561.0,212644602615.823,24389.8738124128
SWE,1994,8780745.0,228699066874.028,26045.5196995275
SWE,1995,8826939.0,267050453506.792,30254.0273028727
SWE,1996,8840998.0,291949597375.485,33022.2444768661
SWE,1997,8846062.0,268249616890.856,30324.1845796306
SWE,1998,8850974.0,270887306758.576,30605.3669074811
SWE,1999,8857874.0,274318357862.122,30968.8710702052
SWE,2000,8872109.0,262903560280.282,29632.5890811623
SWE,2001,8895960.0,242497797484.776,27259.3174300217
SWE,2002,8924958.0,267371907446.776,29957.7776664916
SWE,2003,8958229.0,334072443515.576,37292.2419727801
SWE,2004,8993531.0,384545442175.019,42758.0048564929
SWE,2005,9029572.0,391688455928.597,43378.4077394363
SWE,2006,9080505.0,422528394459.353,46531.3762240485
SWE,2007,9148092.0,490047789548.441,53568.3057787832
SWE,2008,9219637.0,514614100832.941,55817.1759726485
SWE,2009,9298515.0,434311714442.499,46707.6425044751
SWE,2010,9378126.0,492750897239.447,52542.5759090299
SWE,2011,9449213.0,570538581144.45,60379.4814599322
SWE,2012,9519374.0,549739674655.127,57749.5615420853
SWE,2013,9600379.0,584125353119.18,60843.9888799369
SWE,2014,9696110.0,577727767303.596,59583.4584491714
SWE,2015,9799186.0,501602351911.6,51188.1652120493
SWE,2016,9923085.0,513058312950.939,51703.5088332851
SWE,2017,10057698.0,535172356784.769,53210.2233318965
SWE,2018,10175214.0,549649344043.182,54018.4554391861
SWE,2019,10278887.0,530894124494.418,51648.9892820514
SWE,2020,10353442.0,544265668451.678,52568.5726980146
SWE,2021,10415811.0,631693331300.776,60647.5416365347
SWE,2022,10486941.0,575071237640.921,54836.8907235124
SWE,2023,10536632.0,578990915246.07,54950.2834725622
SWE,2024,10569709.0,603715224265.798,57117.4877440616
SYR,1960,4673500.0,857704413.407821,183.525069735278
SYR,1961,4815466.0,945244972.067039,196.293561633919
SYR,1962,4959340.0,1110565880.75881,223.934209140492
SYR,1963,5110467.0,1200447408.37696,234.899747591945
SYR,1964,5269087.0,1339494267.01571,254.217527062223
SYR,1965,5435267.0,1472036540.13329,270.830584796164
SYR,1966,5609047.0,1342287553.19149,239.30759595908
SYR,1967,5790198.0,1580229799.42693,272.914639434944
SYR,1968,5978742.0,1753746429.62092,293.330341001656
SYR,1969,6175166.0,2245011514.55676,363.554844445761
SYR,1970,6380609.0,2140384010.0724,335.451366800943
SYR,1971,6598094.0,2589851325.14544,392.515069525448
SYR,1972,6826024.0,3059681697.61273,448.237758556479
SYR,1973,7060321.0,3239487516.42576,458.830061186419
SYR,1974,7302160.0,5159557147.50895,706.579580221326
SYR,1975,7554364.0,6826980444.14982,903.713462066405
SYR,1976,7817320.0,7633528866.93424,976.48924016597
SYR,1977,8090501.0,7696011396.0114,951.240398587355
SYR,1978,8372759.0,9275200458.19015,1107.78304477534
SYR,1979,8661909.0,9929681528.66242,1146.36179260974
SYR,1980,8957663.0,13062420382.1656,1458.23976434095
SYR,1981,9260189.0,15518201335.3151,1675.79747403807
SYR,1982,9572511.0,16298929011.4681,1702.68062491316
SYR,1983,9904809.0,17589277143.1314,1775.83203705709
SYR,1984,10258398.0,17503078174.0039,1706.21944810524
SYR,1985,10625672.0,16403539892.7783,1543.7649395519
SYR,1986,11002844.0,13293205278.2803,1208.16084262217
SYR,1987,11388923.0,11356215543.3043,997.128134355135
SYR,1988,11782264.0,10577041644.9944,897.70876335774
SYR,1989,12179060.0,9853395761.63227,809.044028162459
SYR,1990,12579208.0,12308624417.8268,978.489616979607
SYR,1991,12980821.0,12981833333.3333,1000.07798684947
SYR,1992,13385571.0,13253565861.1424,990.138251191708
SYR,1993,13795686.0,13695962055.4771,992.771367475098
SYR,1994,14208583.0,10122020000.0,712.387716635783
SYR,1995,14616801.0,11396706586.8263,779.699100153744
SYR,1996,15018104.0,13789560878.2435,918.195857362788
SYR,1997,15417542.0,14505233463.035,940.826589804978
SYR,1998,15820413.0,15200846153.8462,960.837504927725
SYR,1999,16228061.0,15873875968.9922,978.17453169496
SYR,2000,16637888.0,18937052543.4373,1138.1884854278
SYR,2001,17051338.0,20237024724.7039,1186.82913474027
SYR,2002,17468332.0,20669357462.3831,1183.2473451033
SYR,2003,17889296.0,21828144686.0394,1220.179077256
SYR,2004,18336875.0,25086950495.0495,1368.1148230028
SYR,2005,18814091.0,28858965517.2414,1533.90166536568
SYR,2006,19637022.0,33751788856.305,1718.78347217338
SYR,2007,20884125.0,40465318382.0585,1937.61138578027
SYR,2008,21636564.0,52557913568.9549,2429.12477087189
SYR,2009,21976969.0,54111735628.7065,2462.20193643202
SYR,2010,22482421.0,61390830874.7007,2730.61477118949
SYR,2011,22878098.0,67539428159.4474,2952.14349372257
SYR,2012,22759763.0,43190318032.5627,1897.66115018696
SYR,2013,21666917.0,21361254635.051,985.892669227054
SYR,2014,20273659.0,21502061465.9498,1060.59105886854
SYR,2015,19424618.0,16466863117.0009,847.731631942565
SYR,2016,19193834.0,12597854877.4254,656.3490586313
SYR,2017,19224668.0,16369843352.3453,851.502005254153
SYR,2018,19577845.0,21497782867.6426,1098.0668642357
SYR,2019,20353534.0,22583045060.0821,1109.53926036049
SYR,2020,21049429.0,12047752036.091,572.355289831901
SYR,2021,21628839.0,14353205678.4991,663.614245706815
SYR,2022,22462173.0,23622827079.5047,1051.67149587463
SYR,2023,23594623.0,,
SYR,2024,24672760.0,,
TGO,1960,1673110.0,171057069.137772,102.238985564471
